,0,1,2,3,4,5,6
3260,17.0,2.2,226.0,98.0,0.0012,11.7,627.0
3261,20.0,2.2,67.0,144.0,0.0022,11.7,555.0
3262,27.0,2.2,200.0,161.0,0.0012,8.0,1525.0
3263,28.0,2.2,155.0,61.0,0.0003,8.0,246.0
3264,8.0,2.2,115.0,140.0,0.0007,11.7,519.0
3265,9.0,0.97,58.0,108.0,0.0002,11.7,69.0
3266,21.0,0.97,40.0,88.0,0.0002,8.0,94.0
3267,17.0,2.2,15.0,162.0,0.0013,11.7,208.0
3268,15.0,2.2,16.0,177.0,0.0013,8.0,332.0
3269,13.0,0.97,74.0,145.0,0.0022,11.7,473.0
3270,26.0,2.2,165.0,158.0,0.0023,8.0,1569.0
3271,8.0,2.2,101.0,148.0,0.0023,11.7,788.0
3272,11.0,0.97,200.0,117.0,0.0004,11.7,242.0
3273,27.0,0.97,200.0,106.0,0.0005,8.0,515.0
3274,6.0,0.97,159.0,108.0,0.0002,11.7,159.0
3275,7.0,0.97,106.0,172.0,0.0015,11.7,604.0
3276,19.0,2.2,176.0,167.0,0.0012,8.0,1487.0
3277,28.0,0.97,28.0,124.0,0.0015,11.7,162.0
3278,24.0,0.97,176.0,120.0,0.0012,8.0,683.0
3279,17.0,0.97,102.0,109.0,0.0014,8.0,409.0
3280,25.0,0.97,143.0,106.0,0.0005,8.0,396.0
3281,23.0,2.2,28.0,142.0,0.0014,11.7,257.0
3282,29.0,2.2,183.0,173.0,0.0006,8.0,1325.0
3283,29.0,2.2,194.0,145.0,0.0004,8.0,916.0
3284,13.0,2.2,238.0,85.0,0.0021,8.0,727.0
3285,29.0,2.2,127.0,170.0,0.0012,11.7,974.0
3286,10.0,0.97,120.0,121.0,0.0002,8.0,120.0
3287,6.0,0.97,179.0,74.0,0.0005,11.7,179.0
3288,10.0,2.2,29.0,94.0,0.0002,8.0,94.0
3289,13.0,2.2,51.0,138.0,0.0001,8.0,198.0
3290,13.0,2.2,169.0,128.0,0.0007,11.7,647.0
3291,28.0,2.2,44.0,82.0,0.0003,8.0,120.0
3292,23.0,0.97,177.0,113.0,0.0012,11.7,523.0
3293,8.0,2.2,108.0,144.0,0.0003,11.7,301.0
3294,21.0,2.2,207.0,140.0,0.0013,11.7,1017.0
3295,27.0,2.2,148.0,136.0,0.001,11.7,708.0
3296,13.0,0.97,128.0,83.0,0.0014,11.7,283.0
3297,7.0,2.2,88.0,134.0,0.0009,8.0,482.0
3298,30.0,0.97,157.0,172.0,0.0023,11.7,1098.0
3299,10.0,0.97,218.0,75.0,0.0001,8.0,218.0
3300,22.0,0.97,206.0,68.0,0.0001,8.0,206.0
3301,22.0,2.2,243.0,65.0,0.0008,8.0,443.0
3302,27.0,2.2,54.0,175.0,0.0022,11.7,683.0
3303,7.0,2.2,243.0,130.0,0.0005,11.7,343.0
3304,16.0,2.2,79.0,135.0,0.0022,11.7,556.0
3305,26.0,2.2,148.0,153.0,0.0023,8.0,1373.0
3306,30.0,0.97,90.0,62.0,0.0016,8.0,181.0
3307,17.0,2.2,160.0,79.0,0.0002,8.0,268.0
3308,13.0,0.97,114.0,86.0,0.0018,11.7,283.0
3309,17.0,2.2,105.0,102.0,0.0014,8.0,467.0
3310,16.0,0.97,10.0,144.0,0.0021,11.7,114.0
3311,17.0,0.97,78.0,169.0,0.0008,8.0,596.0
3312,22.0,0.97,52.0,174.0,0.001,8.0,506.0
3313,29.0,0.97,202.0,89.0,0.0015,8.0,525.0
3314,12.0,0.97,15.0,152.0,0.0008,11.7,123.0
3315,12.0,2.2,58.0,156.0,0.0003,8.0,401.0
3316,20.0,0.97,37.0,159.0,0.0009,8.0,328.0
3317,7.0,2.2,212.0,98.0,0.0007,11.7,272.0
3318,11.0,2.2,60.0,105.0,0.0014,8.0,325.0
3319,30.0,0.97,209.0,150.0,0.0007,8.0,953.0
3320,7.0,2.2,220.0,130.0,0.0005,11.7,341.0
3321,20.0,2.2,229.0,120.0,0.0004,11.7,650.0
3322,14.0,0.97,111.0,140.0,0.0019,8.0,710.0
3323,25.0,2.2,89.0,78.0,0.0014,8.0,276.0
3324,30.0,2.2,67.0,106.0,0.0004,11.7,212.0
3325,23.0,0.97,42.0,94.0,0.0021,11.7,154.0
3326,30.0,0.97,193.0,85.0,0.0001,8.0,239.0
3327,13.0,0.97,193.0,167.0,0.0009,11.7,921.0
3328,27.0,2.2,105.0,156.0,0.0007,8.0,781.0
3329,18.0,0.97,234.0,74.0,0.0003,11.7,234.0
3330,24.0,2.2,144.0,138.0,0.0012,11.7,746.0
3331,30.0,2.2,150.0,160.0,0.0006,11.7,810.0
3332,26.0,0.97,250.0,131.0,0.0012,8.0,1014.0
3333,14.0,0.97,136.0,93.0,0.001,11.7,318.0
3334,18.0,2.2,128.0,67.0,0.0001,8.0,128.0
3335,8.0,0.97,93.0,109.0,0.0022,8.0,412.0
3336,30.0,0.97,123.0,143.0,0.001,11.7,538.0
3337,12.0,2.2,213.0,108.0,0.0007,11.7,601.0
3338,30.0,2.2,112.0,66.0,0.0021,11.7,247.0
3339,29.0,2.2,50.0,96.0,0.0022,8.0,279.0
3340,22.0,2.2,106.0,119.0,0.0012,8.0,578.0
3341,12.0,2.2,233.0,136.0,0.0011,11.7,1012.0
3342,21.0,2.2,72.0,146.0,0.0014,8.0,657.0
3343,10.0,2.2,145.0,152.0,0.0014,11.7,921.0
3344,18.0,0.97,235.0,87.0,0.0007,11.7,431.0
3345,20.0,0.97,140.0,165.0,0.0016,11.7,849.0
3346,17.0,2.2,126.0,102.0,0.0023,11.7,498.0
3347,19.0,0.97,209.0,158.0,0.0014,11.7,1017.0
3348,28.0,2.2,155.0,153.0,0.002,11.7,1083.0
3349,7.0,0.97,80.0,70.0,0.0013,8.0,115.0
3350,19.0,2.2,123.0,157.0,0.0006,11.7,680.0
3351,9.0,2.2,201.0,86.0,0.0016,8.0,575.0
3352,25.0,0.97,128.0,149.0,0.0013,11.7,634.0
3353,25.0,0.97,205.0,97.0,0.0008,11.7,445.0
3354,30.0,0.97,117.0,84.0,0.0012,8.0,303.0
3355,28.0,0.97,19.0,164.0,0.001,11.7,179.0
3356,15.0,2.2,53.0,173.0,0.0018,8.0,789.0
3357,12.0,2.2,230.0,179.0,0.0004,11.7,1099.0
3358,22.0,2.2,76.0,168.0,0.002,11.7,778.0
3359,8.0,0.97,39.0,158.0,0.0017,8.0,409.0
3360,13.0,2.2,62.0,113.0,0.0005,11.7,232.0
3361,24.0,0.97,101.0,93.0,0.0023,8.0,362.0
3362,12.0,2.2,35.0,160.0,0.0004,8.0,320.0
3363,26.0,2.2,142.0,90.0,0.0019,8.0,521.0
3364,28.0,2.2,162.0,77.0,0.002,8.0,467.0
3365,17.0,0.97,27.0,92.0,0.0022,11.7,108.0
3366,24.0,0.97,18.0,72.0,0.0012,8.0,57.0
3367,15.0,0.97,54.0,172.0,0.0022,8.0,650.0
3368,13.0,0.97,26.0,131.0,0.0023,11.7,191.0
3369,17.0,0.97,122.0,106.0,0.001,8.0,412.0
3370,21.0,2.2,69.0,69.0,0.0006,8.0,160.0
3371,26.0,0.97,35.0,180.0,0.0002,8.0,251.0
3372,9.0,0.97,236.0,88.0,0.0003,11.7,236.0
3373,7.0,0.97,203.0,73.0,0.0008,8.0,203.0
3374,15.0,0.97,127.0,97.0,0.0018,8.0,431.0
3375,30.0,2.2,166.0,175.0,0.0011,11.7,1205.0
3376,27.0,2.2,158.0,164.0,0.001,8.0,1264.0
3377,10.0,0.97,217.0,86.0,0.0002,11.7,217.0
3378,10.0,2.2,24.0,157.0,0.0014,8.0,353.0
3379,23.0,2.2,246.0,127.0,0.0013,8.0,1211.0
3380,9.0,2.2,113.0,63.0,0.0021,8.0,274.0
3381,6.0,2.2,142.0,81.0,0.0007,8.0,142.0
3382,16.0,2.2,67.0,71.0,0.0007,11.7,143.0
3383,16.0,2.2,105.0,75.0,0.0003,11.7,190.0
3384,28.0,0.97,97.0,106.0,0.0005,11.7,248.0
3385,29.0,2.2,49.0,115.0,0.0001,11.7,136.0
3386,25.0,0.97,88.0,120.0,0.0016,11.7,361.0
3387,21.0,2.2,10.0,166.0,0.0015,11.7,174.0
3388,13.0,0.97,34.0,127.0,0.0003,11.7,126.0
3389,27.0,0.97,24.0,62.0,0.002,8.0,66.0
3390,28.0,0.97,164.0,70.0,0.0023,11.7,315.0
3391,12.0,0.97,225.0,96.0,0.001,8.0,452.0
3392,7.0,0.97,192.0,138.0,0.0014,8.0,464.0
3393,8.0,2.2,144.0,68.0,0.0021,8.0,359.0
3394,13.0,0.97,175.0,122.0,0.0006,11.7,444.0
3395,10.0,2.2,18.0,71.0,0.0005,11.7,47.0
3396,9.0,0.97,24.0,83.0,0.0018,11.7,81.0
3397,29.0,0.97,38.0,164.0,0.0003,11.7,205.0
3398,21.0,0.97,100.0,95.0,0.0009,11.7,250.0
3399,11.0,0.97,92.0,110.0,0.0007,11.7,260.0
3400,21.0,2.2,15.0,136.0,0.002,8.0,220.0
3401,26.0,2.2,102.0,139.0,0.0013,11.7,603.0
3402,15.0,0.97,53.0,177.0,0.0004,11.7,321.0
3403,19.0,2.2,77.0,148.0,0.0014,11.7,561.0
3404,12.0,0.97,76.0,172.0,0.0006,8.0,542.0
3405,30.0,0.97,164.0,134.0,0.0019,11.7,711.0
3406,8.0,2.2,242.0,76.0,0.0021,11.7,509.0
3407,25.0,2.2,148.0,96.0,0.0009,11.7,412.0
3408,27.0,0.97,61.0,78.0,0.001,11.7,135.0
3409,9.0,0.97,110.0,107.0,0.0013,11.7,324.0
3410,12.0,2.2,19.0,75.0,0.0002,11.7,43.0
3411,30.0,2.2,145.0,165.0,0.0008,11.7,902.0
3412,23.0,2.2,23.0,144.0,0.0017,11.7,244.0
3413,11.0,2.2,32.0,161.0,0.0009,8.0,392.0
3414,9.0,2.2,240.0,169.0,0.0015,8.0,1908.0
3415,22.0,0.97,198.0,111.0,0.0019,11.7,619.0
3416,21.0,2.2,14.0,66.0,0.0009,8.0,48.0
3417,18.0,0.97,107.0,111.0,0.0001,11.7,145.0
3418,9.0,0.97,114.0,98.0,0.0002,8.0,114.0
3419,22.0,0.97,99.0,147.0,0.0018,11.7,563.0
3420,13.0,2.2,37.0,162.0,0.0009,8.0,438.0
3421,16.0,0.97,114.0,66.0,0.0021,8.0,248.0
3422,11.0,2.2,116.0,98.0,0.0016,8.0,488.0
3423,30.0,0.97,159.0,164.0,0.0008,11.7,761.0
3424,23.0,2.2,239.0,63.0,0.0023,8.0,509.0
3425,20.0,2.2,176.0,87.0,0.0007,11.7,396.0
3426,19.0,0.97,57.0,109.0,0.0023,11.7,248.0
3427,22.0,2.2,184.0,139.0,0.0005,8.0,875.0
3428,13.0,2.2,48.0,178.0,0.0016,11.7,588.0
3429,22.0,2.2,209.0,162.0,0.0019,8.0,1826.0
3430,8.0,2.2,50.0,119.0,0.0012,11.7,272.0
3431,12.0,0.97,73.0,66.0,0.0008,11.7,126.0
3432,23.0,0.97,108.0,168.0,0.0016,11.7,728.0
3433,9.0,0.97,239.0,83.0,0.0004,8.0,239.0
3434,11.0,0.97,71.0,102.0,0.0015,8.0,287.0
3435,17.0,0.97,51.0,165.0,0.0006,11.7,311.0
3436,24.0,0.97,128.0,157.0,0.0011,11.7,660.0
3437,29.0,0.97,175.0,162.0,0.0023,11.7,1071.0
3438,24.0,2.2,241.0,152.0,0.0009,8.0,1450.0
3439,8.0,2.2,162.0,146.0,0.0019,8.0,1240.0
3440,27.0,0.97,190.0,87.0,0.001,11.7,386.0
3441,15.0,2.2,203.0,148.0,0.0003,11.7,740.0
3442,26.0,2.2,243.0,110.0,0.0001,11.7,464.0
3443,28.0,0.97,214.0,167.0,0.0013,8.0,1374.0
3444,25.0,0.97,245.0,62.0,0.0022,11.7,392.0
3445,6.0,2.2,99.0,101.0,0.0015,8.0,364.0
3446,23.0,2.2,33.0,128.0,0.0015,11.7,244.0
3447,19.0,2.2,168.0,127.0,0.0006,8.0,744.0
3448,10.0,2.2,236.0,128.0,0.0021,11.7,1103.0
3449,13.0,0.97,212.0,92.0,0.0003,11.7,212.0
3450,28.0,2.2,199.0,98.0,0.0012,11.7,568.0
3451,28.0,0.97,148.0,179.0,0.0021,8.0,1380.0
3452,23.0,0.97,23.0,81.0,0.0014,8.0,85.0
3453,11.0,0.97,186.0,82.0,0.001,11.7,285.0
3454,18.0,2.2,113.0,60.0,0.0021,11.7,224.0
3455,17.0,2.2,50.0,71.0,0.0007,8.0,133.0
3456,13.0,0.97,200.0,174.0,0.0013,8.0,1385.0
3457,9.0,2.2,230.0,161.0,0.0009,8.0,1254.0
3458,6.0,2.2,52.0,85.0,0.0012,8.0,188.0
3459,13.0,2.2,18.0,65.0,0.0018,8.0,67.0
3460,24.0,2.2,17.0,66.0,0.0008,11.7,45.0
3461,30.0,2.2,233.0,158.0,0.0002,11.7,824.0
3462,13.0,2.2,248.0,98.0,0.0006,11.7,570.0
3463,12.0,0.97,236.0,84.0,0.0021,8.0,573.0
3464,12.0,2.2,32.0,153.0,0.002,11.7,361.0
3465,26.0,0.97,123.0,103.0,0.0019,8.0,466.0
3466,24.0,2.2,56.0,116.0,0.0003,11.7,197.0
3467,15.0,0.97,209.0,130.0,0.0008,11.7,655.0
3468,17.0,0.97,175.0,105.0,0.0009,8.0,522.0
3469,24.0,2.2,93.0,117.0,0.0017,8.0,565.0
3470,13.0,0.97,70.0,145.0,0.0011,11.7,374.0
3471,20.0,0.97,216.0,77.0,0.0008,8.0,415.0
3472,28.0,0.97,236.0,81.0,0.0019,8.0,555.0
3473,11.0,2.2,112.0,130.0,0.0018,8.0,786.0
3474,9.0,2.2,233.0,146.0,0.0013,11.7,1165.0
3475,23.0,2.2,65.0,164.0,0.002,11.7,668.0
3476,17.0,0.97,55.0,165.0,0.0003,8.0,335.0
3477,25.0,2.2,216.0,101.0,0.0004,11.7,498.0
3478,30.0,2.2,224.0,75.0,0.002,11.7,496.0
3479,23.0,0.97,134.0,174.0,0.0014,8.0,1084.0
3480,27.0,0.97,13.0,119.0,0.0019,8.0,118.0
3481,12.0,0.97,176.0,138.0,0.0023,8.0,1018.0
3482,14.0,0.97,110.0,97.0,0.0023,8.0,411.0
3483,29.0,2.2,93.0,101.0,0.0017,8.0,443.0
3484,9.0,2.2,96.0,153.0,0.0002,8.0,290.0
3485,14.0,2.2,248.0,98.0,0.0001,11.7,248.0
3486,22.0,2.2,167.0,104.0,0.0013,8.0,665.0
3487,12.0,0.97,11.0,154.0,0.0007,8.0,123.0
3488,18.0,0.97,89.0,119.0,0.0006,11.7,282.0
3489,16.0,0.97,42.0,101.0,0.0004,11.7,115.0
3490,18.0,2.2,189.0,127.0,0.0001,11.7,379.0
3491,15.0,0.97,24.0,82.0,0.0018,11.7,79.0
3492,11.0,2.2,54.0,75.0,0.0002,8.0,100.0
3493,23.0,0.97,83.0,125.0,0.0009,11.7,317.0
3494,13.0,2.2,192.0,106.0,0.0005,11.7,501.0
3495,7.0,0.97,96.0,151.0,0.0021,11.7,575.0
3496,30.0,2.2,240.0,153.0,0.0008,8.0,1414.0
3497,28.0,2.2,158.0,100.0,0.0008,8.0,533.0
3498,19.0,0.97,132.0,169.0,0.0001,11.7,328.0
3499,19.0,0.97,215.0,117.0,0.0014,8.0,794.0
3500,22.0,0.97,219.0,71.0,0.0002,8.0,219.0
3501,30.0,2.2,109.0,84.0,0.0016,8.0,370.0
3502,19.0,2.2,208.0,161.0,0.002,8.0,1827.0
3503,12.0,0.97,128.0,139.0,0.0015,11.7,590.0
3504,27.0,0.97,15.0,81.0,0.0013,8.0,61.0
3505,24.0,2.2,107.0,99.0,0.0019,11.7,401.0
3506,12.0,0.97,220.0,63.0,0.0015,8.0,307.0
3507,29.0,0.97,41.0,128.0,0.0014,11.7,221.0
3508,14.0,0.97,99.0,112.0,0.0016,8.0,432.0
3509,29.0,0.97,235.0,174.0,0.0005,11.7,983.0
3510,6.0,0.97,24.0,162.0,0.0022,11.7,262.0
3511,16.0,0.97,249.0,150.0,0.001,8.0,1187.0
3512,11.0,0.97,202.0,133.0,0.0021,11.7,841.0
3513,27.0,2.2,230.0,178.0,0.0003,11.7,1088.0
3514,28.0,0.97,85.0,171.0,0.0014,8.0,764.0
3515,25.0,2.2,238.0,129.0,0.0019,11.7,1094.0
3516,29.0,0.97,36.0,141.0,0.0021,11.7,267.0
3517,11.0,0.97,173.0,87.0,0.0003,8.0,173.0
3518,12.0,0.97,111.0,74.0,0.0003,8.0,111.0
3519,30.0,0.97,67.0,84.0,0.0005,8.0,162.0
3520,23.0,0.97,94.0,164.0,0.0016,8.0,792.0
3521,7.0,2.2,161.0,103.0,0.0022,11.7,591.0
3522,22.0,0.97,237.0,90.0,0.0019,11.7,542.0
3523,22.0,0.97,125.0,112.0,0.0014,8.0,495.0
3524,22.0,0.97,20.0,80.0,0.0006,8.0,61.0
3525,29.0,2.2,180.0,76.0,0.0015,11.7,400.0
3526,18.0,2.2,64.0,153.0,0.0023,11.7,608.0
3527,21.0,2.2,187.0,126.0,0.0011,11.7,764.0
3528,25.0,0.97,84.0,83.0,0.001,8.0,221.0
3529,11.0,2.2,73.0,125.0,0.0015,8.0,514.0
3530,24.0,0.97,190.0,120.0,0.0001,8.0,299.0
3531,17.0,2.2,107.0,136.0,0.0016,11.7,637.0
3532,28.0,2.2,51.0,123.0,0.0019,11.7,332.0
3533,7.0,2.2,105.0,176.0,0.0011,11.7,857.0
3534,24.0,2.2,178.0,114.0,0.002,8.0,904.0
3535,7.0,0.97,167.0,67.0,0.0021,11.7,175.0
3536,11.0,2.2,140.0,60.0,0.002,11.7,265.0
3537,6.0,2.2,124.0,176.0,0.0019,8.0,1251.0
3538,22.0,2.2,135.0,77.0,0.0014,11.7,318.0
3539,26.0,2.2,120.0,141.0,0.0019,8.0,967.0
3540,12.0,0.97,117.0,118.0,0.0019,8.0,555.0
3541,29.0,0.97,231.0,104.0,0.0019,11.7,638.0
3542,23.0,0.97,27.0,135.0,0.0011,11.7,167.0
3543,29.0,2.2,77.0,93.0,0.0014,11.7,265.0
3544,14.0,2.2,241.0,178.0,0.0002,11.7,853.0
3545,12.0,0.97,10.0,84.0,0.0005,11.7,31.0
3546,30.0,0.97,107.0,155.0,0.0022,11.7,690.0
3547,29.0,0.97,215.0,171.0,0.0006,11.7,939.0
3548,11.0,0.97,90.0,130.0,0.0002,11.7,147.0
3549,10.0,2.2,115.0,150.0,0.002,8.0,1065.0
3550,23.0,0.97,63.0,143.0,0.0002,8.0,262.0
3551,15.0,2.2,93.0,117.0,0.0001,8.0,223.0
3552,29.0,0.97,133.0,107.0,0.002,11.7,439.0
3553,21.0,0.97,79.0,167.0,0.0003,11.7,360.0
3554,11.0,2.2,117.0,107.0,0.0015,11.7,455.0
3555,25.0,0.97,97.0,148.0,0.0008,8.0,554.0
3556,16.0,2.2,16.0,104.0,0.0009,11.7,88.0
3557,9.0,0.97,62.0,124.0,0.0005,8.0,201.0
3558,10.0,2.2,191.0,130.0,0.0002,8.0,275.0
3559,11.0,0.97,153.0,115.0,0.001,11.7,430.0
3560,12.0,0.97,200.0,179.0,0.0021,8.0,1704.0
3561,7.0,0.97,30.0,145.0,0.0007,11.7,172.0
3562,29.0,0.97,85.0,92.0,0.002,11.7,252.0
3563,11.0,0.97,162.0,113.0,0.0015,11.7,511.0
3564,19.0,2.2,205.0,124.0,0.0022,8.0,1181.0
3565,21.0,2.2,93.0,156.0,0.0001,8.0,415.0
3566,25.0,2.2,161.0,78.0,0.0018,11.7,391.0
3567,23.0,0.97,144.0,125.0,0.0022,8.0,738.0
3568,26.0,0.97,204.0,145.0,0.0021,8.0,1198.0
3569,26.0,0.97,97.0,71.0,0.0021,11.7,204.0
3570,12.0,0.97,38.0,168.0,0.0002,11.7,186.0
3571,29.0,2.2,168.0,60.0,0.0011,8.0,317.0
3572,13.0,0.97,184.0,173.0,0.0011,11.7,1007.0
3573,27.0,0.97,207.0,122.0,0.0021,11.7,751.0
3574,15.0,0.97,197.0,177.0,0.0011,11.7,1098.0
3575,20.0,0.97,248.0,84.0,0.0021,11.7,530.0
3576,9.0,2.2,169.0,156.0,0.0012,11.7,1027.0
3577,26.0,0.97,211.0,77.0,0.0003,11.7,314.0
3578,13.0,0.97,166.0,169.0,0.0003,11.7,464.0
3579,13.0,2.2,55.0,96.0,0.0007,11.7,181.0
3580,30.0,0.97,46.0,163.0,0.0013,8.0,447.0
3581,10.0,0.97,83.0,76.0,0.0001,11.7,83.0
3582,19.0,2.2,40.0,95.0,0.002,11.7,184.0
3583,20.0,2.2,196.0,64.0,0.0023,8.0,442.0
3584,27.0,2.2,219.0,177.0,0.0012,11.7,1535.0
3585,25.0,0.97,23.0,60.0,0.0016,11.7,50.0
3586,23.0,0.97,158.0,141.0,0.0008,11.7,598.0
3587,25.0,0.97,241.0,116.0,0.0007,8.0,724.0
3588,21.0,0.97,198.0,133.0,0.0022,11.7,839.0
3589,11.0,2.2,185.0,171.0,0.0022,8.0,1935.0
3590,28.0,2.2,29.0,95.0,0.0003,11.7,89.0
3591,7.0,0.97,244.0,167.0,0.0006,8.0,284.0
3592,16.0,2.2,221.0,91.0,0.0006,8.0,568.0
3593,10.0,0.97,12.0,61.0,0.0023,11.7,32.0
3594,20.0,0.97,88.0,145.0,0.0012,11.7,452.0
3595,13.0,0.97,217.0,71.0,0.0002,8.0,217.0
3596,18.0,0.97,231.0,85.0,0.0009,8.0,497.0
3597,30.0,2.2,194.0,112.0,0.0007,8.0,710.0
3598,23.0,0.97,18.0,138.0,0.0005,8.0,129.0
3599,19.0,2.2,65.0,93.0,0.0021,11.7,258.0
3600,9.0,0.97,167.0,177.0,0.0022,8.0,1386.0
3601,27.0,2.2,120.0,108.0,0.0015,11.7,470.0
3602,20.0,0.97,234.0,158.0,0.0001,8.0,363.0
3603,22.0,0.97,212.0,154.0,0.0002,11.7,589.0
3604,29.0,0.97,88.0,101.0,0.0001,11.7,160.0
3605,25.0,0.97,205.0,155.0,0.0019,11.7,1057.0
3606,6.0,0.97,110.0,71.0,0.002,11.7,134.0
3607,23.0,0.97,145.0,95.0,0.0001,8.0,176.0
3608,16.0,2.2,221.0,172.0,0.0013,11.7,1504.0
3609,19.0,0.97,181.0,114.0,0.0016,8.0,694.0
3610,10.0,2.2,152.0,66.0,0.0014,11.7,294.0
3611,15.0,2.2,240.0,73.0,0.0002,11.7,240.0
3612,29.0,2.2,214.0,107.0,0.0013,11.7,692.0
3613,28.0,0.97,219.0,172.0,0.0008,11.7,1038.0
3614,29.0,0.97,188.0,158.0,0.0004,11.7,679.0
3615,22.0,2.2,159.0,131.0,0.0014,8.0,950.0
3616,18.0,2.2,231.0,108.0,0.0007,8.0,769.0
3617,22.0,0.97,235.0,144.0,0.0023,8.0,1345.0
3618,22.0,0.97,225.0,113.0,0.0012,11.7,630.0
3619,28.0,2.2,60.0,107.0,0.0011,8.0,314.0
3620,8.0,0.97,236.0,140.0,0.0021,8.0,830.0
3621,25.0,2.2,137.0,167.0,0.0023,11.7,1208.0
3622,7.0,0.97,111.0,166.0,0.0006,11.7,278.0
3623,15.0,0.97,174.0,161.0,0.0011,8.0,1062.0
3624,10.0,2.2,164.0,72.0,0.0019,8.0,426.0
3625,18.0,0.97,222.0,60.0,0.0005,8.0,222.0
3626,30.0,2.2,59.0,101.0,0.0016,8.0,313.0
3627,6.0,0.97,190.0,118.0,0.0017,11.7,303.0
3628,22.0,2.2,112.0,147.0,0.0013,11.7,708.0
3629,10.0,2.2,138.0,67.0,0.001,11.7,259.0
3630,6.0,0.97,246.0,74.0,0.0016,8.0,246.0
3631,28.0,0.97,183.0,107.0,0.0016,8.0,637.0
3632,14.0,2.2,88.0,169.0,0.0007,11.7,634.0
3633,26.0,0.97,55.0,121.0,0.0005,11.7,192.0
3634,6.0,0.97,218.0,178.0,0.0013,8.0,516.0
3635,11.0,0.97,119.0,144.0,0.002,11.7,640.0
3636,9.0,0.97,223.0,104.0,0.0005,8.0,223.0
3637,28.0,0.97,228.0,123.0,0.0006,11.7,611.0
3638,6.0,0.97,93.0,105.0,0.0021,8.0,266.0
3639,6.0,0.97,109.0,93.0,0.001,8.0,111.0
3640,23.0,0.97,213.0,107.0,0.0011,8.0,653.0
3641,23.0,0.97,120.0,108.0,0.0017,11.7,395.0
3642,6.0,0.97,74.0,87.0,0.0023,8.0,199.0
3643,12.0,2.2,176.0,141.0,0.0009,8.0,1020.0
3644,28.0,2.2,202.0,174.0,0.0015,8.0,1887.0
3645,25.0,0.97,86.0,124.0,0.0003,8.0,296.0
3646,29.0,0.97,29.0,154.0,0.0008,11.7,201.0
3647,7.0,2.2,84.0,113.0,0.0013,8.0,437.0
3648,17.0,2.2,122.0,85.0,0.0023,11.7,372.0
3649,23.0,2.2,105.0,141.0,0.0017,8.0,852.0
3650,15.0,2.2,212.0,77.0,0.0004,8.0,378.0
3651,7.0,2.2,236.0,180.0,0.0005,11.7,615.0
3652,10.0,0.97,107.0,64.0,0.0018,8.0,211.0
3653,16.0,0.97,85.0,94.0,0.0011,8.0,270.0
3654,16.0,2.2,193.0,113.0,0.0017,11.7,741.0
3655,20.0,0.97,216.0,95.0,0.0015,11.7,512.0
3656,22.0,0.97,159.0,130.0,0.0023,8.0,856.0
3657,7.0,0.97,105.0,163.0,0.0022,11.7,705.0
3658,28.0,0.97,184.0,163.0,0.0023,11.7,1121.0
3659,29.0,0.97,29.0,79.0,0.0014,11.7,82.0
3660,19.0,0.97,191.0,159.0,0.0022,8.0,1356.0
3661,17.0,2.2,207.0,85.0,0.0009,11.7,461.0
3662,26.0,2.2,17.0,69.0,0.0016,8.0,68.0
3663,11.0,0.97,114.0,163.0,0.0009,8.0,701.0
3664,9.0,0.97,227.0,129.0,0.0009,11.7,424.0
3665,10.0,2.2,44.0,179.0,0.0018,8.0,743.0
3666,11.0,2.2,200.0,94.0,0.0019,8.0,719.0
3667,9.0,0.97,189.0,179.0,0.0013,11.7,962.0
3668,11.0,0.97,228.0,160.0,0.0018,8.0,1377.0
3669,19.0,0.97,149.0,61.0,0.0005,8.0,216.0
3670,13.0,0.97,196.0,63.0,0.0023,11.7,330.0
3671,8.0,0.97,197.0,65.0,0.0005,8.0,197.0
3672,15.0,2.2,29.0,172.0,0.0009,8.0,415.0
3673,15.0,2.2,180.0,127.0,0.0016,11.7,830.0
3674,9.0,0.97,216.0,88.0,0.0005,8.0,216.0
3675,18.0,0.97,227.0,126.0,0.002,11.7,835.0
3676,24.0,0.97,56.0,148.0,0.0005,11.7,265.0
3677,25.0,0.97,230.0,116.0,0.0013,8.0,810.0
3678,26.0,0.97,116.0,81.0,0.001,11.7,238.0
3679,15.0,2.2,122.0,131.0,0.002,8.0,872.0
3680,6.0,2.2,157.0,79.0,0.0015,11.7,268.0
3681,11.0,2.2,196.0,129.0,0.001,11.7,801.0
3682,19.0,2.2,102.0,121.0,0.0018,11.7,524.0
3683,18.0,2.2,222.0,66.0,0.0007,8.0,408.0
3684,6.0,2.2,151.0,84.0,0.0002,11.7,151.0
3685,21.0,2.2,110.0,95.0,0.002,11.7,390.0
3686,23.0,2.2,213.0,97.0,0.0009,11.7,555.0
3687,23.0,2.2,94.0,82.0,0.0021,8.0,341.0
3688,17.0,2.2,43.0,76.0,0.0013,8.0,150.0
3689,9.0,2.2,74.0,90.0,0.002,11.7,267.0
3690,17.0,0.97,211.0,70.0,0.0003,8.0,211.0
3691,24.0,2.2,79.0,71.0,0.0005,8.0,178.0
3692,18.0,0.97,169.0,124.0,0.0014,11.7,598.0
3693,21.0,0.97,219.0,77.0,0.0006,8.0,398.0
3694,26.0,0.97,29.0,154.0,0.0004,8.0,205.0
3695,14.0,2.2,28.0,141.0,0.002,8.0,360.0
